shipment_id,transaction_id,status,delivery_time_days,shipment_date
SHP_0009502,549728,Processing,11,2025-09-11T06:00:57.846904
SHP_0009503,551160,Processing,7,2025-10-25T00:32:33.863454
SHP_0009504,574755,Processing,11,2025-04-15T10:02:38.881715
SHP_0009505,578676,Delivered,2,2025-08-28T10:51:40.395136
SHP_0009506,539483,Shipped,13,2025-07-31T16:45:05.677024
SHP_0009507,572519,Shipped,14,2025-10-24T23:11:55.272619
SHP_0009508,578533,Processing,12,2025-04-11T05:06:52.747810
SHP_0009509,539331,Shipped,14,2026-01-24T05:10:51.125633
SHP_0009510,576568,Returned,4,2025-11-04T22:13:34.322876
SHP_0009511,572906,Processing,13,2025-11-22T02:32:54.282880
SHP_0009512,538048,Returned,11,2025-11-13T09:11:27.113672
SHP_0009513,559541,Shipped,10,2025-08-31T10:50:30.243893
SHP_0009514,557314,Shipped,8,2025-10-03T17:34:11.182781
SHP_0009515,550121,Delivered,12,2025-03-29T15:50:21.941409
SHP_0009516,559556,Processing,7,2025-07-04T17:36:29.191768
SHP_0009517,567142,Delivered,8,2025-09-28T06:57:10.456442
SHP_0009518,562039,Shipped,6,2025-07-03T00:12:02.921370
SHP_0009519,580882,Returned,10,2025-07-30T03:58:43.121998
SHP_0009520,544190,Processing,12,2025-11-10T16:20:09.206826
SHP_0009521,580888,Processing,9,2026-01-22T22:52:15.866052
SHP_0009522,552309,Returned,5,2025-12-25T23:08:56.254556
SHP_0009523,553369,Returned,14,2025-07-29T07:25:45.473866
SHP_0009524,568994,Returned,14,2025-06-04T14:56:04.772430
SHP_0009525,581058,Returned,9,2026-02-11T11:24:04.901741
SHP_0009526,565433,Shipped,4,2025-05-01T11:46:43.147489
SHP_0009527,571060,Returned,8,2025-11-30T16:23:24.631107
SHP_0009528,571837,Shipped,6,2025-06-12T17:15:42.745073
SHP_0009529,544464,Processing,12,2026-01-05T00:16:12.075391
SHP_0009530,547370,Returned,11,2026-01-29T17:54:37.956171
SHP_0009531,560729,Returned,13,2025-02-24T20:38:48.748735
SHP_0009532,545140,Processing,8,2025-08-13T09:18:13.511533
SHP_0009533,576056,Delivered,1,2025-10-12T01:17:03.589257
SHP_0009534,547209,Delivered,13,2026-02-07T03:13:14.265860
SHP_0009535,581174,Processing,9,2025-08-30T06:42:32.961241
SHP_0009536,544330,Processing,4,2025-09-21T18:59:42.403490
SHP_0009537,537762,Delivered,5,2025-12-23T09:51:26.133006
SHP_0009538,573314,Returned,11,2026-01-03T15:48:49.540746
SHP_0009539,574490,Returned,5,2025-08-28T08:10:03.252059
SHP_0009540,555096,Returned,3,2025-11-14T06:15:28.022181
SHP_0009541,546438,Processing,12,2025-09-04T20:19:21.193504
SHP_0009542,564379,Processing,4,2025-07-09T22:31:03.970467
SHP_0009543,580778,Returned,11,2025-04-08T14:06:18.735701
SHP_0009544,566871,Returned,10,2026-01-28T21:44:38.257264
SHP_0009545,543797,Delivered,3,2025-04-17T08:24:36.575580
SHP_0009546,560181,Delivered,1,2025-06-23T18:44:04.612041
SHP_0009547,574883,Shipped,7,2025-10-18T02:08:08.470632
SHP_0009548,581171,Returned,4,2025-09-17T10:41:51.371673
SHP_0009549,562840,Processing,1,2025-07-02T19:16:43.850371
SHP_0009550,574624,Returned,1,2025-11-02T10:52:30.936467
SHP_0009551,566731,Delivered,9,2025-05-23T09:56:45.721763
SHP_0009552,556927,Delivered,8,2025-07-08T07:56:30.089823
SHP_0009553,564132,Returned,2,2025-08-01T16:37:02.193055
SHP_0009554,566627,Shipped,4,2025-12-31T08:22:11.163364
SHP_0009555,571447,Processing,9,2025-10-21T15:09:54.079023
SHP_0009556,578265,Delivered,10,2025-11-09T16:00:14.829496
SHP_0009557,577783,Processing,7,2025-10-08T04:55:19.662121
SHP_0009558,553887,Returned,8,2025-10-13T12:58:17.850557
SHP_0009559,579843,Returned,2,2026-02-07T10:12:56.516062
SHP_0009560,543800,Delivered,3,2025-10-10T19:39:19.465821
SHP_0009561,571465,Processing,13,2025-11-04T18:09:06.707475
SHP_0009562,558341,Delivered,13,2025-12-22T10:59:24.451870
SHP_0009563,577092,Returned,10,2025-07-29T14:21:59.052224
SHP_0009564,540525,Processing,14,2025-06-13T14:53:57.255236
SHP_0009565,578283,Delivered,7,2025-03-17T13:47:06.760120
SHP_0009566,564507,Shipped,4,2025-06-26T15:28:59.259904
SHP_0009567,570697,Shipped,2,2025-09-08T00:03:51.834180
SHP_0009568,579179,Returned,13,2025-06-23T02:48:13.675339
SHP_0009569,554283,Processing,2,2025-09-27T12:14:55.063923
SHP_0009570,568202,Delivered,2,2025-12-14T23:35:20.025029
SHP_0009571,551398,Processing,1,2025-08-22T03:37:08.643830
SHP_0009572,568187,Returned,8,2025-08-25T10:50:31.860030
SHP_0009573,536613,Returned,3,2025-09-20T22:14:09.334459
SHP_0009574,542374,Shipped,7,2026-01-13T19:52:09.901504
SHP_0009575,558365,Returned,1,2025-03-08T09:43:39.791612
SHP_0009576,568059,Delivered,9,2025-06-27T05:41:13.604786
SHP_0009577,569780,Returned,3,2025-09-11T02:45:43.309475
SHP_0009578,543824,Shipped,9,2025-09-04T09:46:07.394744
SHP_0009579,545655,Returned,6,2025-06-26T13:12:03.984601
SHP_0009580,566079,Processing,11,2025-11-29T10:21:17.333809
SHP_0009581,572912,Shipped,3,2025-05-13T21:02:31.674199
SHP_0009582,578804,Processing,5,2025-05-28T21:48:35.030031
SHP_0009583,580909,Returned,8,2025-02-12T22:49:32.784867
SHP_0009584,581186,Shipped,14,2025-05-30T22:07:46.744784
SHP_0009585,536607,Delivered,7,2026-01-28T13:10:50.921596
SHP_0009586,558353,Delivered,8,2025-06-08T14:43:21.017817
SHP_0009587,561125,Shipped,12,2025-06-14T13:04:08.570541
SHP_0009588,559821,Processing,10,2025-05-13T03:21:20.427537
SHP_0009589,563349,Processing,9,2026-01-08T16:05:37.869889
SHP_0009590,567904,Shipped,9,2025-04-06T16:57:23.942683
SHP_0009591,574085,Processing,3,2025-11-30T06:48:59.712445
SHP_0009592,555489,Delivered,6,2025-07-03T16:47:51.478827
SHP_0009593,546411,Delivered,8,2025-02-22T06:04:24.424783
SHP_0009594,547105,Shipped,4,2025-11-28T22:18:43.076759
SHP_0009595,567124,Returned,8,2025-10-06T17:06:19.750043
SHP_0009596,540153,Delivered,2,2025-09-05T15:01:47.992863
SHP_0009597,550764,Processing,9,2025-12-28T21:25:07.420372
SHP_0009598,557850,Shipped,3,2025-10-04T06:52:54.292980
SHP_0009599,562670,Delivered,12,2025-11-26T23:54:59.164825
SHP_0009600,544074,Processing,7,2025-11-24T02:25:50.476825
SHP_0009601,562968,Shipped,11,2025-09-08T18:15:24.833430
SHP_0009602,569494,Processing,2,2025-07-22T21:39:23.279449
SHP_0009603,578009,Returned,14,2025-03-19T05:20:22.601579
SHP_0009604,541844,Returned,8,2025-12-27T17:07:07.856001
SHP_0009605,536595,Returned,11,2025-10-11T03:49:12.779398
SHP_0009606,549320,Returned,12,2025-06-11T14:38:57.409959
SHP_0009607,553917,Shipped,9,2026-01-17T01:31:03.152893
SHP_0009608,557853,Delivered,8,2025-06-12T15:18:34.132296
SHP_0009609,568729,Shipped,4,2025-09-10T11:27:19.368478
SHP_0009610,559139,Processing,1,2025-07-14T09:48:50.443995
SHP_0009611,547501,Delivered,7,2025-04-14T04:12:10.449123
SHP_0009612,562286,Processing,12,2025-08-31T09:08:51.717263
SHP_0009613,574746,Processing,3,2025-05-13T16:07:56.440515
SHP_0009614,574591,Processing,14,2025-09-30T06:17:25.665477
SHP_0009615,580772,Returned,4,2025-07-19T09:49:42.842136
SHP_0009616,555593,Shipped,4,2025-08-14T01:40:27.431469
SHP_0009617,559547,Delivered,1,2025-05-10T06:11:31.400188
SHP_0009618,581034,Processing,3,2025-10-14T00:26:07.594732
SHP_0009619,570021,Processing,5,2025-10-21T12:54:42.924237
SHP_0009620,547203,Shipped,8,2025-09-08T17:38:27.359102
SHP_0009621,547084,Shipped,4,2025-06-30T02:13:20.003900
SHP_0009622,556022,Delivered,10,2025-11-08T22:22:15.232598
SHP_0009623,545238,Shipped,5,2025-08-25T01:03:41.568694
SHP_0009624,543044,Processing,5,2025-08-08T03:38:00.273105
SHP_0009625,550618,Shipped,3,2025-05-21T17:11:48.975207
SHP_0009626,570265,Delivered,11,2025-02-14T04:50:40.274847
SHP_0009627,574353,Shipped,9,2025-08-14T15:42:03.938571
SHP_0009628,566228,Returned,9,2025-12-26T01:49:31.860122
SHP_0009629,562542,Returned,5,2026-01-11T07:38:43.375265
SHP_0009630,548409,Returned,9,2025-11-18T13:47:13.960973
SHP_0009631,571736,Processing,6,2025-11-28T12:29:58.206950
SHP_0009632,566746,Shipped,12,2025-03-09T06:58:09.324246
SHP_0009633,543535,Shipped,13,2025-06-07T06:22:51.283098
SHP_0009634,567794,Returned,10,2025-12-23T22:28:23.735236
SHP_0009635,556510,Delivered,7,2025-05-31T19:03:30.399286
SHP_0009636,561637,Processing,7,2025-03-09T02:05:17.565769
SHP_0009637,572272,Shipped,3,2025-04-09T17:10:28.963134
SHP_0009638,573019,Processing,13,2025-04-25T22:57:53.456159
SHP_0009639,580644,Delivered,13,2025-02-22T05:09:21.203629
SHP_0009640,573424,Shipped,7,2025-07-04T20:17:01.431056
SHP_0009641,559684,Shipped,13,2026-02-01T09:41:38.970867
SHP_0009642,538155,Processing,4,2025-08-10T00:14:27.697925
SHP_0009643,549838,Returned,14,2025-04-08T11:52:06.744354
SHP_0009644,554441,Returned,9,2025-11-26T09:53:54.746986
SHP_0009645,576857,Shipped,9,2025-12-25T11:18:39.489690
SHP_0009646,576598,Returned,10,2025-09-19T20:22:03.508200
SHP_0009647,546435,Shipped,9,2025-12-19T23:55:53.752892
SHP_0009648,558633,Delivered,13,2025-03-15T22:16:38.400489
SHP_0009649,580638,Processing,11,2025-03-21T05:06:30.068475
SHP_0009650,580757,Shipped,2,2025-07-16T03:23:52.909568
SHP_0009651,560452,Shipped,8,2025-02-24T02:49:38.930137
SHP_0009652,576181,Delivered,5,2025-09-16T22:20:23.520449
SHP_0009653,549052,Shipped,5,2025-05-23T09:35:31.166981
SHP_0009654,555846,Returned,3,2025-09-19T16:29:37.703416
SHP_0009655,566240,Shipped,3,2025-10-27T08:20:39.850706
SHP_0009656,559672,Processing,9,2025-10-12T20:26:55.859997
SHP_0009657,538688,Delivered,12,2025-04-22T04:48:43.557278
SHP_0009658,553009,Processing,5,2025-05-27T21:48:34.111455
SHP_0009659,544211,Shipped,4,2025-10-26T10:16:33.211616
SHP_0009660,554941,Returned,7,2025-10-04T21:11:58.413501
SHP_0009661,561646,Processing,9,2026-01-14T06:27:53.658520
SHP_0009662,564144,Shipped,8,2025-11-26T00:40:36.068518
SHP_0009663,548150,Processing,13,2026-01-30T00:53:09.693010
SHP_0009664,550359,Processing,10,2025-10-19T12:32:28.859414
SHP_0009665,542907,Returned,11,2025-10-26T10:01:56.601737
SHP_0009666,551559,Processing,7,2026-02-08T15:34:29.705619
SHP_0009667,580525,Returned,10,2026-01-13T19:22:58.001448
SHP_0009668,560607,Returned,1,2025-12-27T16:57:38.738659
SHP_0009669,552970,Delivered,2,2026-01-31T04:07:09.240689
SHP_0009670,567937,Shipped,1,2025-11-27T00:51:40.992368
SHP_0009671,557308,Shipped,8,2026-02-10T17:28:27.911712
SHP_0009672,555203,Returned,1,2025-11-28T16:18:40.547830
SHP_0009673,563355,Delivered,12,2025-06-08T14:59:08.751476
SHP_0009674,538182,Shipped,1,2025-07-16T11:36:36.598454
SHP_0009675,550347,Returned,14,2025-08-07T18:06:20.638535
SHP_0009676,558868,Delivered,13,2025-11-18T15:03:22.300749
SHP_0009677,551136,Returned,5,2025-03-29T10:01:35.019607
SHP_0009678,573320,Shipped,5,2025-10-22T02:21:41.763643
SHP_0009679,573159,Processing,5,2025-06-10T15:42:36.595233
SHP_0009680,540522,Shipped,11,2025-06-19T10:05:43.966406
SHP_0009681,570664,Returned,3,2025-11-10T04:46:12.413934
SHP_0009682,536747,Returned,9,2025-11-09T12:45:25.287501
SHP_0009683,547504,Delivered,8,2025-07-13T23:14:11.110714
SHP_0009684,549299,Delivered,13,2025-02-26T00:32:38.020491
SHP_0009685,557942,Delivered,10,2025-09-15T15:05:44.817302
SHP_0009686,580906,Processing,2,2026-02-06T03:27:06.114862
SHP_0009687,559255,Processing,2,2026-01-02T03:14:13.940659
SHP_0009688,572653,Processing,1,2025-06-25T15:39:17.532126
SHP_0009689,548796,Shipped,1,2025-08-09T17:07:49.165581
SHP_0009690,573945,Delivered,2,2025-03-12T19:23:11.355550
SHP_0009691,566094,Returned,1,2025-10-04T19:41:32.985693
SHP_0009692,568169,Shipped,10,2025-06-27T16:49:05.675629
SHP_0009693,549436,Shipped,4,2025-05-28T03:03:12.772264
SHP_0009694,557317,Returned,2,2025-12-24T00:59:36.922148
SHP_0009695,563617,Returned,3,2025-08-22T12:19:46.570434
SHP_0009696,571751,Returned,9,2025-02-13T23:33:22.296978
SHP_0009697,580370,Delivered,4,2025-05-24T16:49:19.714501
SHP_0009698,543017,Returned,7,2025-07-24T17:32:15.952002
SHP_0009699,556778,Returned,10,2025-06-14T13:13:08.727929
SHP_0009700,538721,Shipped,1,2025-11-02T09:30:23.712238
SHP_0009701,550124,Delivered,10,2025-04-25T09:27:37.450793
SHP_0009702,574368,Shipped,6,2025-07-04T22:52:41.153501
SHP_0009703,557320,Shipped,10,2026-02-02T19:35:43.868561
SHP_0009704,562441,Processing,2,2025-10-28T09:04:38.291930
SHP_0009705,567163,Delivered,8,2025-02-21T03:13:24.299132
SHP_0009706,569631,Shipped,1,2026-02-07T15:34:15.358163
SHP_0009707,547227,Shipped,3,2025-07-23T09:21:16.268932
SHP_0009708,581147,Processing,9,2025-10-14T01:28:10.669258
SHP_0009709,563450,Processing,5,2025-05-15T11:10:52.809579
SHP_0009710,551946,Processing,10,2025-05-10T10:38:50.409539
SHP_0009711,558109,Delivered,2,2025-05-26T06:37:39.363133
SHP_0009712,546569,Shipped,1,2025-11-25T23:26:37.298415
SHP_0009713,554158,Shipped,5,2025-12-11T12:49:05.615078
SHP_0009714,546429,Returned,9,2025-10-12T10:46:42.470095
SHP_0009715,537244,Delivered,3,2025-11-05T04:44:33.419778
SHP_0009716,536848,Processing,10,2025-10-24T18:09:26.988444
SHP_0009717,537393,Processing,1,2025-10-31T05:18:37.542528
SHP_0009718,555736,Shipped,8,2025-05-26T00:40:14.204259
SHP_0009719,557067,Returned,5,2025-10-11T02:52:09.324426
SHP_0009720,560872,Processing,9,2025-11-24T15:26:31.701214
SHP_0009721,569122,Delivered,2,2025-09-21T02:24:48.074841
SHP_0009722,546432,Shipped,10,2025-09-23T04:20:09.085076
SHP_0009723,553375,Delivered,13,2026-01-15T17:23:30.767021
SHP_0009724,555367,Returned,3,2025-12-31T11:20:45.133522
SHP_0009725,543523,Processing,8,2025-09-15T11:10:45.339202
SHP_0009726,565317,Delivered,3,2025-03-30T20:34:54.044682
SHP_0009727,571742,Returned,12,2025-04-27T03:14:31.975278
SHP_0009728,539766,Processing,7,2025-09-06T04:36:25.973731
SHP_0009729,547864,Shipped,13,2025-12-04T13:04:46.914848
SHP_0009730,563754,Returned,13,2025-07-19T10:09:12.459119
SHP_0009731,545905,Shipped,1,2025-10-08T21:13:51.976861
SHP_0009732,540412,Delivered,6,2025-11-18T22:32:52.097742
SHP_0009733,538191,Delivered,13,2025-10-29T17:43:14.218852
SHP_0009734,558234,Returned,5,2025-03-17T06:07:08.589265
SHP_0009735,575675,Shipped,3,2025-10-23T14:12:55.658919
SHP_0009736,557064,Shipped,1,2025-10-27T10:52:08.795139
SHP_0009737,563468,Delivered,5,2025-05-08T11:51:09.959084
SHP_0009738,538557,Processing,10,2025-07-11T17:32:20.772304
SHP_0009739,558880,Returned,9,2025-07-26T08:11:14.685524
SHP_0009740,567809,Processing,1,2025-10-02T03:50:41.641915
SHP_0009741,539111,Returned,10,2025-08-14T17:23:58.931519
SHP_0009742,570167,Processing,14,2025-11-30T12:57:58.099691
SHP_0009743,536985,Delivered,12,2025-07-07T16:29:23.713426
SHP_0009744,576827,Processing,7,2025-08-28T00:51:43.967034
SHP_0009745,540278,Shipped,6,2025-08-31T08:44:48.243774
SHP_0009746,560979,Shipped,9,2025-09-02T20:32:38.975910
SHP_0009747,543020,Returned,2,2025-03-03T08:40:07.360695
SHP_0009748,567517,Returned,3,2025-11-03T02:04:36.204616
SHP_0009749,576202,Processing,13,2025-04-22T16:21:42.365761
SHP_0009750,562545,Delivered,7,2025-05-04T02:55:25.695536
SHP_0009751,558886,Returned,8,2026-02-04T05:27:32.251788
SHP_0009752,562539,Delivered,7,2026-01-09T11:25:06.405645
SHP_0009753,554950,Returned,6,2025-11-03T16:40:56.482625
SHP_0009754,562018,Returned,4,2025-11-04T12:04:20.352224
SHP_0009755,546560,Processing,2,2025-11-01T21:53:42.463582
SHP_0009756,578033,Returned,2,2025-04-04T18:23:14.513702
SHP_0009757,574734,Delivered,10,2025-07-18T07:19:03.148662
SHP_0009758,551413,Delivered,1,2025-10-14T21:37:52.437158
SHP_0009759,562950,Shipped,7,2025-12-22T08:33:25.278717
SHP_0009760,574874,Processing,9,2025-03-28T05:25:45.822695
SHP_0009761,580135,Delivered,6,2025-10-30T04:35:18.661550
SHP_0009762,580114,Processing,1,2025-08-15T19:50:10.144591
SHP_0009763,574335,Shipped,11,2025-04-21T21:32:31.296454
SHP_0009764,552860,Shipped,7,2025-08-02T14:20:09.620593
SHP_0009765,571715,Processing,4,2025-10-30T12:26:41.023114
SHP_0009766,537387,Delivered,8,2025-11-12T03:33:15.671748
SHP_0009767,566606,Processing,7,2025-10-06T09:59:45.411903
SHP_0009768,571322,Returned,9,2025-04-23T01:18:43.264085
SHP_0009769,573579,Processing,9,2025-03-09T14:52:21.541454
SHP_0009770,547367,Processing,9,2025-12-07T11:55:52.482214
SHP_0009771,554697,Delivered,9,2025-08-31T23:29:53.006258
SHP_0009772,542216,Delivered,6,2025-02-14T21:25:39.282795
SHP_0009773,551035,Shipped,3,2025-12-02T22:35:58.077674
SHP_0009774,562274,Shipped,8,2025-12-26T02:21:54.404288
SHP_0009775,580361,Shipped,10,2025-03-10T13:19:17.695390
SHP_0009776,574237,Returned,1,2025-09-22T07:45:27.120958
SHP_0009777,578688,Shipped,6,2025-03-09T07:10:24.863083
SHP_0009778,545902,Returned,1,2026-01-30T19:33:03.324356
SHP_0009779,546846,Delivered,12,2025-04-22T23:42:13.254541
SHP_0009780,548010,Returned,2,2025-07-16T05:00:51.241331
SHP_0009781,563748,Returned,2,2025-09-14T03:23:13.146503
SHP_0009782,539462,Shipped,7,2025-05-12T21:37:10.385993
SHP_0009783,550490,Returned,14,2025-04-08T00:18:22.630474
SHP_0009784,558121,Returned,4,2026-02-03T03:41:04.926653
SHP_0009785,558472,Returned,9,2025-10-01T21:49:42.186996
SHP_0009786,544092,Shipped,4,2025-07-22T01:46:34.679448
SHP_0009787,549576,Shipped,13,2025-06-06T06:36:39.832723
SHP_0009788,543672,Shipped,3,2025-11-25T04:29:46.321553
SHP_0009789,560187,Shipped,3,2025-12-19T07:26:21.590210
SHP_0009790,578262,Returned,12,2025-08-26T21:36:59.423884
SHP_0009791,552729,Shipped,4,2025-05-20T23:04:44.186082
SHP_0009792,557305,Returned,6,2025-08-25T10:04:31.453628
SHP_0009793,561223,Returned,13,2025-09-10T13:39:07.802172
SHP_0009794,551401,Processing,13,2025-09-10T17:07:59.836418
SHP_0009795,568047,Processing,10,2025-06-25T08:01:27.877365
SHP_0009796,546319,Processing,5,2025-09-20T03:52:03.648840
SHP_0009797,564656,Delivered,12,2025-12-19T12:10:38.461002
SHP_0009798,580632,Returned,1,2025-10-02T10:17:37.466542
SHP_0009799,560732,Processing,4,2025-11-09T14:40:11.567430
SHP_0009800,540662,Returned,2,2026-01-05T15:24:55.984800
SHP_0009801,562158,Delivered,3,2025-05-16T07:25:05.953990
SHP_0009802,580120,Delivered,6,2025-12-11T19:29:31.430557
SHP_0009803,568458,Delivered,13,2025-03-21T18:05:20.368036
SHP_0009804,549308,Shipped,13,2025-05-31T02:22:49.138009
SHP_0009805,553911,Delivered,14,2025-09-06T10:32:53.186609
SHP_0009806,558350,Shipped,13,2025-09-06T11:55:57.818849
SHP_0009807,571200,Processing,8,2026-01-10T11:06:58.613273
SHP_0009808,576842,Shipped,12,2026-02-11T00:19:46.010370
SHP_0009809,553655,Delivered,4,2025-10-28T11:26:15.203115
SHP_0009810,547063,Shipped,7,2025-06-14T19:47:33.664193
SHP_0009811,562807,Processing,7,2025-04-18T14:04:20.183450
SHP_0009812,563718,Delivered,4,2026-01-05T03:33:47.661490
SHP_0009813,543553,Delivered,3,2026-02-08T21:09:33.849522
SHP_0009814,552732,Shipped,9,2025-12-20T14:51:38.493377
SHP_0009815,552851,Shipped,9,2025-11-23T12:07:53.468297
SHP_0009816,536970,Shipped,10,2025-03-13T15:05:31.967197
SHP_0009817,551958,Processing,7,2025-12-07T15:59:28.442939
SHP_0009818,547069,Returned,12,2026-01-30T06:05:33.610345
SHP_0009819,568702,Shipped,13,2025-09-27T04:25:28.317888
SHP_0009820,576860,Returned,10,2025-11-22T04:38:15.529414
SHP_0009821,543809,Shipped,3,2025-10-21T07:08:12.563079
SHP_0009822,563203,Processing,2,2025-11-11T05:22:13.134354
SHP_0009823,572129,Returned,3,2025-02-16T16:21:35.909230
SHP_0009824,555093,Returned,7,2025-05-22T13:03:28.428227
SHP_0009825,547200,Delivered,6,2025-03-26T04:48:16.191553
SHP_0009826,536973,Processing,11,2025-08-09T14:06:05.813001
SHP_0009827,554161,Delivered,2,2025-06-17T21:02:49.572249
SHP_0009828,539864,Shipped,14,2026-02-05T22:09:50.650589
SHP_0009829,546831,Processing,7,2025-02-24T05:51:24.128840
SHP_0009830,555849,Delivered,14,2025-06-07T15:07:42.482411
SHP_0009831,578664,Delivered,14,2025-10-09T23:36:43.834070
SHP_0009832,571840,Returned,5,2025-06-03T18:44:37.007733
SHP_0009833,574478,Delivered,6,2025-04-09T22:48:26.312779
SHP_0009834,577125,Processing,3,2025-05-12T11:32:44.591183
SHP_0009835,561875,Shipped,12,2025-06-19T14:48:26.930207
SHP_0009836,563739,Returned,7,2025-04-03T06:15:41.457189
SHP_0009837,554545,Delivered,3,2026-01-11T03:22:21.025601
SHP_0009838,559130,Returned,8,2025-06-18T07:55:54.463654
SHP_0009839,545646,Shipped,2,2026-02-06T00:27:03.903841
SHP_0009840,568065,Processing,5,2025-04-10T20:40:56.729919
SHP_0009841,580105,Shipped,7,2025-07-19T02:13:47.937486
SHP_0009842,537405,Delivered,3,2025-12-04T05:28:49.917272
SHP_0009843,556790,Processing,7,2025-06-13T17:31:27.677680
SHP_0009844,559157,Returned,9,2025-11-08T21:32:09.059615
SHP_0009845,561259,Processing,4,2025-05-31T06:33:48.706725
SHP_0009846,552967,Shipped,3,2026-01-09T08:46:27.253464
SHP_0009847,540406,Returned,8,2026-01-08T14:33:56.254850
SHP_0009848,574868,Processing,13,2025-09-16T20:39:11.184015
SHP_0009849,547492,Returned,11,2025-11-24T17:09:00.857958
SHP_0009850,553357,Returned,3,2025-09-06T22:18:11.771812
SHP_0009851,546033,Returned,14,2025-07-06T18:08:28.902187
SHP_0009852,536732,Delivered,3,2025-06-21T13:44:58.296192
SHP_0009853,538167,Delivered,10,2025-05-31T02:35:04.016577
SHP_0009854,561003,Shipped,6,2025-04-27T10:48:36.902540
SHP_0009855,560446,Returned,8,2025-04-04T10:37:14.601588
SHP_0009856,579447,Shipped,14,2025-06-08T16:33:07.258372
SHP_0009857,555498,Shipped,1,2025-02-20T23:12:03.354378
SHP_0009858,580891,Returned,9,2025-10-05T11:30:44.928845
SHP_0009859,554051,Shipped,3,2025-08-18T14:38:39.488468
SHP_0009860,576851,Processing,4,2025-07-29T11:58:29.589899
SHP_0009861,548549,Processing,12,2025-09-11T19:24:44.091108
SHP_0009862,562045,Returned,8,2025-10-16T03:18:54.112904
SHP_0009863,570411,Delivered,2,2025-12-19T17:28:07.032480
SHP_0009864,569217,Returned,13,2025-06-01T19:18:56.743247
SHP_0009865,570703,Delivered,1,2025-05-24T21:30:56.883610
SHP_0009866,541856,Shipped,8,2025-12-26T07:53:27.110067
SHP_0009867,560833,Returned,5,2025-03-01T06:54:26.920260
SHP_0009868,542609,Delivered,2,2025-11-28T22:32:48.031934
SHP_0009869,568166,Processing,3,2026-01-18T13:49:18.103150
SHP_0009870,548400,Delivered,12,2025-12-28T14:56:25.947428
SHP_0009871,570280,Delivered,11,2025-05-22T15:28:30.467092
SHP_0009872,577476,Delivered,11,2025-07-12T15:48:06.339974
SHP_0009873,562155,Processing,10,2025-10-20T02:58:54.912413
SHP_0009874,547730,Returned,11,2025-04-23T03:55:33.031231
SHP_0009875,551282,Processing,3,2025-02-21T12:10:34.542607
SHP_0009876,549990,Returned,11,2025-10-25T01:09:15.015730
SHP_0009877,549055,Delivered,8,2025-06-08T17:19:19.381807
SHP_0009878,568315,Returned,3,2025-03-07T13:32:42.916360
SHP_0009879,540802,Returned,9,2025-09-22T06:07:47.225727
SHP_0009880,551258,Shipped,12,2026-02-10T23:21:32.507043
SHP_0009881,568324,Processing,5,2025-04-07T23:08:02.035491
SHP_0009882,556010,Delivered,1,2025-05-15T04:21:35.712452
SHP_0009883,541576,Returned,9,2025-06-10T16:38:30.604086
SHP_0009884,536464,Returned,7,2025-05-01T07:32:00.646205
SHP_0009885,548668,Returned,6,2025-11-19T21:28:27.022464
SHP_0009886,570676,Processing,5,2025-03-14T17:00:58.313567
SHP_0009887,566773,Processing,13,2025-08-10T01:33:41.409968
SHP_0009888,571730,Returned,12,2025-06-24T22:08:06.793370
SHP_0009889,574103,Shipped,5,2025-09-26T17:34:19.421425
SHP_0009890,574332,Shipped,4,2025-06-01T06:42:07.330601
SHP_0009891,542258,Delivered,6,2025-12-25T23:00:29.070903
SHP_0009892,565838,Processing,10,2026-02-03T02:30:44.364274
SHP_0009893,550767,Delivered,10,2025-03-03T21:03:35.701051
SHP_0009894,566612,Processing,2,2025-03-19T21:55:41.631975
SHP_0009895,552842,Returned,7,2025-09-06T13:17:12.784826
SHP_0009896,554929,Processing,9,2025-10-10T14:23:32.128673
SHP_0009897,580117,Processing,4,2025-11-09T01:31:31.306306
SHP_0009898,549555,Returned,14,2025-12-10T21:47:08.361111
SHP_0009899,554944,Processing,5,2025-07-30T08:48:34.036055
SHP_0009900,563346,Returned,1,2025-08-31T22:40:23.837192
SHP_0009901,567425,Processing,7,2025-08-13T22:05:42.085178
SHP_0009902,552056,Processing,4,2025-11-28T11:01:40.692014
SHP_0009903,559919,Processing,2,2026-01-27T07:33:27.942436
SHP_0009904,568044,Delivered,10,2025-11-25T11:43:49.634452
SHP_0009905,559017,Delivered,2,2026-01-01T03:25:51.042848
SHP_0009906,538810,Processing,14,2025-12-20T00:59:11.921756
SHP_0009907,550996,Delivered,2,2025-12-20T20:31:57.821622
SHP_0009908,553006,Delivered,7,2025-10-01T13:41:19.691661
SHP_0009909,581180,Processing,7,2025-05-09T20:12:03.179554
SHP_0009910,552464,Delivered,5,2025-08-23T03:16:48.136601
SHP_0009911,554968,Returned,13,2025-10-31T05:41:05.739207
SHP_0009912,552845,Delivered,1,2026-01-09T12:09:01.300612
SHP_0009913,581165,Returned,14,2025-10-17T01:45:04.543625
SHP_0009914,559824,Delivered,2,2026-01-12T01:12:54.337963
SHP_0009915,552711,Shipped,12,2025-09-20T03:14:19.428928
SHP_0009916,545533,Processing,14,2025-11-13T10:37:03.163937
SHP_0009917,575910,Delivered,8,2025-12-25T20:47:35.211115
SHP_0009918,536610,Processing,7,2025-08-29T04:56:25.437005
